Filename,Audio_length
5348024557503379_f1640_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,42.351
5348024557503661_f632_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,15.325
5348024557502906_f625_chunk_11_subchunk_1_QC1_1_format_conversion.mp3,4.008
5348024557503119_f331_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503363_f458_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,17.247
5348024557503661_f632_chunk_11_subchunk_1_QC1_5_upsampling_simulation.wav,7.018
5348024557503275_f1554_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,8.753
5348024557503020_f301_chunk_2_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503242_f390_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,19.167
5348024557503367_f364_chunk_7_subchunk_1_QC1_3_sample_rate_reduction.wav,5.727
5348024557503108_f1890_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502906_f625_chunk_7_subchunk_1_QC1_1_format_conversion.mp3,13.695
5348024557503020_f301_chunk_11_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503604_f750_chunk_18_subchunk_1_QC1_5_upsampling_simulation.wav,6.11
5348024557503082_f186_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503368_f568_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,36.173
5348024557503404_f1153_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,30.627
5348024557503333_f2190_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,13.907
5348024557503594_f361_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,13.119
5348024557503072_f263_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502908_f494_chunk_8_subchunk_1_QC1_1_format_conversion.mp3,11.102
5348024557503300_f176_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,12.063
5348024557503484_f209_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,43.115
5348024557503300_f176_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,3.039
5348024557503222_f2006_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,8.487
5348024557502833_f614_chunk_2_subchunk_1_QC1_1_format_conversion.mp3,0.584
5348024557503015_f306_chunk_1_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503416_f607_chunk_6_subchunk_1_QC1_4_silence_insertion.wav,35.343
5348024557503121_f672_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,4.599
5348024557502897_f251_chunk_13_subchunk_1_QC1_1_format_conversion.mp3,4.377
5348024557503463_f1330_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,31.608
5348024557502784_f400_chunk_9_subchunk_1_QC1_1_format_conversion.mp3,6.495
5348024557503534_f354_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,44.79
5348024557503750_f1167_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,0.761
5348024557503720_f605_chunk_7_subchunk_1_QC1_5_upsampling_simulation.wav,8.223
5348024557503024_f552_chunk_5_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503403_f1308_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,30.775
5348024557503677_f1140_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,7.535
5348024557503415_f29_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,30.604
5348024557503368_f568_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,42.926
5348024557503083_f1_chunk_1_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503068_f185_chunk_3_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503484_f209_chunk_6_subchunk_1_QC1_4_silence_insertion.wav,36.083
5348024557503697_f14_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,16.48
5348024557503543_f579_chunk_8_subchunk_1_QC1_4_silence_insertion.wav,31.312
5348024557503594_f361_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,13.745
5348024557502910_f242_chunk_9_subchunk_1_QC1_1_format_conversion.mp3,5.535
5348024557503109_f1891_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503612_f1700_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,10.453
5348024557503549_f580_chunk_7_subchunk_1_QC1_4_silence_insertion.wav,48.303
5348024557503242_f390_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,1.407
5348024557503013_f103_chunk_3_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503625_f862_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,16.004
5348024557503242_f390_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,14.846
5348024557503755_f216_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,15.23
5348024557503635_f1206_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,0.781
5348024557503015_f306_chunk_5_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503755_f216_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,9.868
5348024557503416_f607_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,31.407
5348024557503367_f364_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,9.182
5348024557503068_f185_chunk_4_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502784_f400_chunk_11_subchunk_1_QC1_1_format_conversion.mp3,3.6519375
5348024557503409_f30_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,32.079
5348024557503072_f263_chunk_2_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503072_f263_chunk_10_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502910_f242_chunk_7_subchunk_1_QC1_1_format_conversion.mp3,11.295
5348024557503604_f750_chunk_26_subchunk_1_QC1_5_upsampling_simulation.wav,4.286
5348024557502778_f403_chunk_15_subchunk_1_QC1_1_format_conversion.mp3,4.076
5348024557503661_f632_chunk_8_subchunk_1_QC1_5_upsampling_simulation.wav,6.549
5348024557502908_f494_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,5.151
5348024557503182_f366_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,0.866
5348024557503248_f383_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,11.294
5348024557503441_f1583_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,32.179
5348024557503195_f318_chunk_5_subchunk_1_QC1_3_sample_rate_reduction.wav,1.311
5348024557503085_f188_chunk_1_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503484_f209_chunk_7_subchunk_1_QC1_4_silence_insertion.wav,39.375
5348024557503535_f352_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,34.671
5348024557503596_f133_chunk_10_subchunk_1_QC1_5_upsampling_simulation.wav,4.575
5348024557502907_f252_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,4.0949375
5348024557503015_f306_chunk_15_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503085_f188_chunk_2_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503020_f301_chunk_10_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503640_f503_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,5.452
5348024557503015_f306_chunk_16_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503365_f365_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,9.968
5348024557503082_f186_chunk_4_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502749_f1669_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,11.609
5348024557503319_f2157_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,19.263
5348024557502784_f400_chunk_15_subchunk_1_QC1_1_format_conversion.mp3,7.359
5348024557503295_f746_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,0.447
5348024557503304_f691_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,15.999
5348024557503306_f721_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,2.655
5348024557503716_f15_chunk_6_subchunk_1_QC1_5_upsampling_simulation.wav,11.007
5348024557503313_f744_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,7.166
5348024557503536_f353_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,41.775
5348024557503673_f1253_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,2.211
5348024557503292_f175_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,5.727
5348024557503604_f750_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,4.383
5348024557503165_f1841_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,0.976
5348024557503182_f366_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,0.838
5348024557503487_f35_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,31.408
5348024557502851_f59_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,15.423
5348024557503306_f721_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,6.111
5348024557503428_f206_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,38.511
5348024557503480_f210_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,37.263
5348024557503416_f607_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,46.19
5348024557503083_f1_chunk_5_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502947_f38_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503716_f15_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,1.695
5348024557503178_f115_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,0.927
5348024557503192_f254_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,0.831
5348024557502773_f399_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,0.742
5348024557503656_f273_chunk_13_subchunk_1_QC1_5_upsampling_simulation.wav,8.845
5348024557503036_f1587_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503149_f1004_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,2.543
5348024557503306_f721_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,3.231
5348024557502896_f496_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,7.647
5348024557503072_f263_chunk_15_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503255_f588_chunk_7_subchunk_1_QC1_3_sample_rate_reduction.wav,1.503
5348024557502778_f403_chunk_25_subchunk_1_QC1_1_format_conversion.mp3,6.591
5348024557503292_f175_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,7.166
5348024557502778_f403_chunk_17_subchunk_1_QC1_1_format_conversion.mp3,4.383
5348024557503154_f2192_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,3.82
5348024557503328_f1547_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,8.316
5348024557503048_f761_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502923_f1557_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,8.703
5348024557503146_f1838_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,8.296
5348024557503656_f273_chunk_16_subchunk_1_QC1_5_upsampling_simulation.wav,6.399
5348024557503549_f580_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,40.239
5348024557503535_f352_chunk_7_subchunk_1_QC1_4_silence_insertion.wav,32.476
5348024557503535_f352_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,42.255
5348024557502968_f37_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503198_f319_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,13.023
5348024557503300_f176_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,7.071
5348024557503496_f2213_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,38.221
5348024557502910_f242_chunk_8_subchunk_1_QC1_1_format_conversion.mp3,8.127
5348024557503072_f263_chunk_13_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503072_f263_chunk_1_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502745_f1094_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,2.736
5348024557503604_f750_chunk_11_subchunk_1_QC1_5_upsampling_simulation.wav,5.823
5348024557503596_f133_chunk_7_subchunk_1_QC1_5_upsampling_simulation.wav,19.071
5348024557503535_f352_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,38.127
5348024557503566_f1935_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,39.552
5348024557502778_f403_chunk_19_subchunk_1_QC1_1_format_conversion.mp3,10.104
5348024557503263_f2088_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,5.423
5348024557503013_f103_chunk_7_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503041_f1565_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503725_f1690_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,1.134
5348024557503604_f750_chunk_14_subchunk_1_QC1_5_upsampling_simulation.wav,8.607
5348024557503093_f1588_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503068_f185_chunk_2_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502778_f403_chunk_2_subchunk_1_QC1_1_format_conversion.mp3,8.607
5348024557503543_f579_chunk_11_subchunk_1_QC1_4_silence_insertion.wav,33.327
5348024557503009_f310_chunk_2_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503661_f632_chunk_16_subchunk_1_QC1_5_upsampling_simulation.wav,5.823
5348024557502997_f1805_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502784_f400_chunk_2_subchunk_1_QC1_1_format_conversion.mp3,8.223
5348024557502907_f252_chunk_8_subchunk_1_QC1_1_format_conversion.mp3,8.359
5348024557502923_f1557_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,12.07
5348024557503725_f1690_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,2.051
5348024557503195_f318_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,3.135
5348024557503656_f273_chunk_14_subchunk_1_QC1_5_upsampling_simulation.wav,10.718
5348024557503083_f1_chunk_2_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503010_f300_chunk_1_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503161_f1569_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,1.848
5348024557503182_f366_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,0.885
5348024557503742_f1551_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,9.083
5348024557502784_f400_chunk_17_subchunk_1_QC1_1_format_conversion.mp3,14.981
5348024557502784_f400_chunk_8_subchunk_1_QC1_1_format_conversion.mp3,18.237
5348024557503536_f353_chunk_6_subchunk_1_QC1_4_silence_insertion.wav,50.776
5348024557503068_f185_chunk_5_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503536_f353_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,31.503
5348024557503416_f607_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,34.767
5348024557503361_f113_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,2.559
5348024557502784_f400_chunk_12_subchunk_1_QC1_1_format_conversion.mp3,4.958
5348024557503010_f300_chunk_2_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502910_f242_chunk_13_subchunk_1_QC1_1_format_conversion.mp3,12.447
5348024557503361_f113_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,10.527
5348024557503385_f786_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,37.507
5348024557502908_f494_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,4.958
5348024557502778_f403_chunk_22_subchunk_1_QC1_1_format_conversion.mp3,5.823
5348024557503549_f580_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,37.02
5348024557502941_f1337_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503536_f353_chunk_8_subchunk_1_QC1_4_silence_insertion.wav,49.383
5348024557503569_f929_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,38.579
5348024557503015_f306_chunk_11_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503737_f801_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,11.262
5348024557503524_f581_chunk_8_subchunk_1_QC1_4_silence_insertion.wav,37.934
5348024557503637_f864_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,0.508
5348024557503367_f364_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,7.166
5348024557503386_f1613_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,35.932
5348024557503255_f588_chunk_6_subchunk_1_QC1_3_sample_rate_reduction.wav,17.407
5348024557503535_f352_chunk_13_subchunk_1_QC1_4_silence_insertion.wav,36.495
5348024557503100_f1887_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503656_f273_chunk_12_subchunk_1_QC1_5_upsampling_simulation.wav,0.965
5348024557503593_f360_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,7.071
5348024557503300_f176_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,9.375
5348024557503543_f579_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,34.959
5348024557503720_f605_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,9.183
5348024557503472_f608_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,33.711
5348024557503548_f350_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,41.266
5348024557503477_f610_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,38.937
5348024557502778_f403_chunk_28_subchunk_1_QC1_1_format_conversion.mp3,4.355
5348024557503705_f417_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,4.011
5348024557503013_f103_chunk_1_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503593_f360_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,5.919
5348024557502778_f403_chunk_18_subchunk_1_QC1_1_format_conversion.mp3,8.089
5348024557503640_f503_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,7.359
5348024557502778_f403_chunk_5_subchunk_1_QC1_1_format_conversion.mp3,8.33
5348024557503543_f579_chunk_9_subchunk_1_QC1_4_silence_insertion.wav,36.903
5348024557503120_f330_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,0.831
5348024557503020_f301_chunk_8_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503604_f750_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,5.535
5348024557503604_f750_chunk_25_subchunk_1_QC1_5_upsampling_simulation.wav,15.999
5348024557503024_f552_chunk_7_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503072_f263_chunk_11_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502897_f251_chunk_5_subchunk_1_QC1_1_format_conversion.mp3,10.718
5348024557503712_f418_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,6.495
5348024557503477_f610_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,32.81
5348024557502832_f226_chunk_3_subchunk_1_QC1_1_format_conversion.mp3,1.152
5348024557503712_f418_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,7.359
5348024557503013_f103_chunk_6_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502832_f226_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,4.959
5348024557502784_f400_chunk_10_subchunk_1_QC1_1_format_conversion.mp3,3.423
5348024557503011_f551_chunk_1_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502771_f402_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,7.865
5348024557502983_f1802_chunk_0_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503487_f35_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,34.672
5348024557503444_f1115_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,35.894
5348024557502906_f625_chunk_2_subchunk_1_QC1_1_format_conversion.mp3,4.863
5348024557502910_f242_chunk_2_subchunk_1_QC1_1_format_conversion.mp3,9.567
5348024557502778_f403_chunk_8_subchunk_1_QC1_1_format_conversion.mp3,9.872
5348024557503535_f352_chunk_16_subchunk_1_QC1_4_silence_insertion.wav,42.031
5348024557503704_f419_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,4.147
5348024557503181_f317_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,1.165
5348024557503536_f353_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,37.027
5348024557502755_f2029_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,11.711
5348024557503013_f103_chunk_8_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557502860_f1510_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,1.072
5348024557503083_f1_chunk_3_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503486_f36_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,36.975
5348024557503068_f185_chunk_9_subchunk_1_QC1_2_corrupt_simulation.wav,0.0
5348024557503730_f1695_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,2.115
5348024557503366_f114_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,16.382
5348024557503193_f258_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,8.319
5348024557503535_f352_chunk_10_subchunk_1_QC1_4_silence_insertion.wav,44.619
5348024557503534_f354_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,40.143
5348024557502908_f494_chunk_12_subchunk_1_QC1_1_format_conversion.mp3,8.703
5348024557503573_f1930_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,30.36
5348024557503561_f1926_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,40.607
