File Name,Number of Speakers,Speaker Durations
5348024557507752_f1472_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507755_f1471_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507766_f240_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557507766_f240_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0035}"
5348024557507766_f240_chunk_2_subchunk_1.wav,2,"{""SPEAKER_01"": 0.0, ""SPEAKER_00"": 0.0041}"
5348024557507766_f240_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0024}"
5348024557507766_f240_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557507769_f445_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0039}"
5348024557507769_f445_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0024}"
5348024557507769_f445_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507769_f445_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557507769_f445_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507769_f445_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0055}"
5348024557507769_f445_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0039}"
5348024557507769_f445_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557507775_f77_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0031}"
5348024557507775_f77_chunk_10_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557507775_f77_chunk_11_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0021}"
5348024557507775_f77_chunk_12_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0011, ""SPEAKER_01"": 0.0}"
5348024557507775_f77_chunk_13_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507775_f77_chunk_14_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0012, ""SPEAKER_01"": 0.0001}"
5348024557507775_f77_chunk_15_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507775_f77_chunk_16_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557507775_f77_chunk_17_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0007}"
5348024557507775_f77_chunk_18_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507775_f77_chunk_19_subchunk_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557507775_f77_chunk_1_subchunk_1.wav,2,"{""SPEAKER_01"": 0.0, ""SPEAKER_00"": 0.0026}"
5348024557507775_f77_chunk_20_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507775_f77_chunk_21_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507775_f77_chunk_22_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557507775_f77_chunk_23_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557507775_f77_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0041}"
5348024557507775_f77_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557507775_f77_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557507775_f77_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507775_f77_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557507775_f77_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557507775_f77_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557507775_f77_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557507777_f79_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0039}"
5348024557507777_f79_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507777_f79_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557507777_f79_chunk_3_subchunk_1.wav,2,"{""SPEAKER_01"": 0.0045, ""SPEAKER_00"": 0.0001}"
5348024557507777_f79_chunk_4_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0008, ""SPEAKER_01"": 0.0001}"
5348024557507777_f79_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0007}"
5348024557507784_f2077_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557507787_f1120_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557507789_f1021_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557507791_f2084_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507792_f2085_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557507795_f974_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557507796_f975_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557507799_f2081_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0039}"
5348024557507802_f2126_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0023}"
5348024557507802_f2126_chunk_0_subchunk_2.wav,1,"{""SPEAKER_00"": 0.0028}"
5348024557507803_f2082_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0039}"
5348024557507806_f977_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507811_f2083_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557507814_f688_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0036}"
5348024557507824_f734_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557507824_f734_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0036}"
5348024557507824_f734_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557507824_f734_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507824_f734_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557507833_f735_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0007}"
5348024557507836_f737_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0041}"
5348024557507836_f737_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557507836_f737_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557507836_f737_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.002}"
5348024557507836_f737_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0007}"
5348024557507836_f737_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557507836_f737_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.002}"
5348024557507836_f737_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557507836_f737_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0025}"
5348024557507836_f737_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507837_f736_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.005}"
5348024557507837_f736_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0023}"
5348024557507837_f736_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557507837_f736_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507837_f736_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557507837_f736_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557507837_f736_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557507838_f172_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507838_f172_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557507838_f172_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.005}"
5348024557507839_f173_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0037}"
5348024557507839_f173_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507843_f1687_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0034}"
5348024557507844_f2012_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507847_f2007_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557507849_f953_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557507851_f2008_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.002}"
5348024557507853_f1534_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557507854_f2233_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557507856_f2009_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557507858_f954_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0022}"
5348024557507861_f1132_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.005}"
5348024557507870_f2013_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557507871_f2014_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507875_f392_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507875_f392_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507875_f392_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507875_f392_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507875_f392_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507881_f590_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0049}"
5348024557507881_f590_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.002}"
5348024557507881_f590_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557507881_f590_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0047}"
5348024557507881_f590_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0023}"
5348024557507881_f590_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0043}"
5348024557507881_f590_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557507883_f159_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0007}"
5348024557507883_f159_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0021}"
5348024557507883_f159_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507883_f159_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0051}"
5348024557507883_f159_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0024}"
5348024557507883_f159_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557507889_f393_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557507889_f393_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0038}"
5348024557507889_f393_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507890_f589_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0038}"
5348024557507890_f589_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557507892_f391_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.004}"
5348024557507892_f391_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0029}"
5348024557507894_f591_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0038}"
5348024557507894_f591_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557507894_f591_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0032}"
5348024557507894_f591_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0041}"
5348024557507900_f1574_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0036}"
5348024557507903_f1235_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0035}"
5348024557507905_f1237_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557507906_f1236_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557507908_f1241_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557507910_f1538_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507913_f1240_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0021}"
5348024557507915_f1238_chunk_0_subchunk_1.wav,2,"{""SPEAKER_01"": 0.0003, ""SPEAKER_00"": 0.0035}"
5348024557507917_f1138_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0042}"
5348024557507918_f1246_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557507920_f1242_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557507929_f1247_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507931_f10_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0017}"
5348024557507937_f412_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507937_f412_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507937_f412_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507937_f412_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557507937_f412_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557507939_f9_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0037}"
5348024557507939_f9_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0025}"
5348024557507939_f9_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557507939_f9_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557507939_f9_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557507939_f9_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0023}"
5348024557507939_f9_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0028}"
5348024557507941_f651_chunk_0_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0025, ""SPEAKER_01"": 0.0001}"
5348024557507941_f651_chunk_1_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0008, ""SPEAKER_01"": 0.0001}"
5348024557507941_f651_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0041}"
5348024557507941_f651_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557507943_f414_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557507946_f413_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557507946_f413_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557507946_f413_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557507946_f413_chunk_3_subchunk_1.wav,2,"{""SPEAKER_00"": 0.002, ""SPEAKER_01"": 0.0001}"
5348024557507946_f413_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0017}"
5348024557507946_f413_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0039}"
5348024557507946_f413_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557507946_f413_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0027}"
5348024557507946_f413_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557507946_f413_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0024}"
5348024557507950_f600_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0055}"
5348024557507950_f600_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557507950_f600_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557507950_f600_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0037}"
5348024557507950_f600_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0017}"
5348024557508072_f1528_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557508075_f1529_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0027}"
5348024557508076_f859_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0007}"
5348024557508077_f1203_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557508083_f1626_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0017}"
5348024557508084_f860_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0042}"
5348024557508087_f1696_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0034}"
5348024557508090_f1697_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0045}"
5348024557508090_f1697_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557508090_f1697_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557508090_f1697_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0076}"
5348024557508091_f1106_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557508091_f1106_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557508091_f1106_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0023}"
5348024557508095_f1699_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557508096_f1698_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557508107_f499_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557508113_f501_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0031}"
5348024557508113_f501_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557508117_f498_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0044}"
5348024557508118_f271_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0039}"
5348024557508118_f271_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0022}"
5348024557508119_f257_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0031}"
5348024557508124_f267_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0051}"
5348024557508128_f500_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0046}"
5348024557508132_f1724_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0027}"
5348024557508133_f1058_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0028}"
5348024557508136_f1725_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557508137_f1599_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557508140_f1726_chunk_0_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0, ""SPEAKER_01"": 0.0018}"
5348024557508141_f2168_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557508143_f1556_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0024}"
5348024557508145_f1733_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0021}"
5348024557508148_f872_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0034}"
5348024557508153_f1729_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557508155_f1730_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557508161_f529_chunk_0_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0048, ""SPEAKER_01"": 0.0002}"
5348024557508161_f529_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0052}"
5348024557508161_f529_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557508161_f529_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557508161_f529_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0041}"
5348024557508162_f286_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0024}"
5348024557508162_f286_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557508162_f286_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557508162_f286_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557508174_f526_chunk_0_subchunk_1.wav,2,"{""SPEAKER_01"": 0.0, ""SPEAKER_00"": 0.0013}"
5348024557508174_f526_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0053}"
5348024557508174_f526_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557508174_f526_chunk_3_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0027, ""SPEAKER_01"": 0.0002}"
5348024557508174_f526_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0039}"
5348024557508174_f526_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557508174_f526_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.004}"
5348024557508174_f526_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557508174_f526_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0027}"
5348024557508174_f526_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0025}"
5348024557508179_f528_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557508179_f528_chunk_10_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557508179_f528_chunk_11_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557508179_f528_chunk_12_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0028}"
5348024557508179_f528_chunk_13_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0011}"
5348024557508179_f528_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0043}"
5348024557508179_f528_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557508179_f528_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0024}"
5348024557508179_f528_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557508179_f528_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557508179_f528_chunk_6_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0, ""SPEAKER_01"": 0.0013}"
5348024557508179_f528_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0017}"
5348024557508179_f528_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557508179_f528_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557508180_f638_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557508180_f638_chunk_10_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557508180_f638_chunk_11_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557508180_f638_chunk_12_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557508180_f638_chunk_1_subchunk_1.wav,0,{}
5348024557508180_f638_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0046}"
5348024557508180_f638_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557508180_f638_chunk_4_subchunk_1.wav,2,"{""SPEAKER_01"": 0.005, ""SPEAKER_00"": 0.0003}"
